sale_id,product_id,date,quantity_sold,revenue
7534,8,2025-10-12,2,653.14
7535,3,2025-08-27,8,932.56
7536,1,2025-10-18,1,58.49
7537,98,2025-10-08,3,44.16
7538,41,2025-11-13,1,324.03
7539,95,2025-11-09,1,226.67
7540,49,2025-05-29,10,3585.0
7541,190,2025-09-25,6,609.54
7542,20,2025-11-13,1,374.47
7543,168,2025-06-08,1,274.29
7544,198,2025-09-14,1,62.2
7545,31,2025-06-27,1,92.71
7546,68,2025-10-08,1,247.09
7547,53,2025-10-15,1,82.33
7548,163,2025-05-25,4,1127.08
7549,175,2025-05-30,4,355.16
7550,122,2025-08-02,1,107.97
7551,29,2025-07-26,1,227.09
7552,61,2025-06-13,1,306.55
7553,149,2025-10-06,3,1058.01
7554,70,2025-06-10,1,227.4
7555,180,2025-07-16,2,696.82
7556,17,2025-09-24,3,660.57
7557,40,2025-10-05,1,218.81
7558,102,2025-09-15,3,935.64
7559,8,2025-10-20,1,326.57
7560,111,2025-08-06,5,1989.9
7561,106,2025-06-20,1,241.25
7562,4,2025-10-29,2,275.8
7563,12,2025-08-19,3,176.4
7564,198,2025-10-25,6,373.2
7565,182,2025-06-05,1,353.13
7566,123,2025-06-07,1,272.97
7567,69,2025-09-18,1,229.01
7568,70,2025-10-01,9,2046.6
7569,49,2025-07-20,1,358.5
7570,115,2025-10-18,4,213.56
7571,167,2025-08-26,1,17.01
7572,145,2025-07-17,5,1063.25
7573,112,2025-08-28,2,414.58
7574,180,2025-06-07,2,696.82
7575,60,2025-09-27,3,1248.9
7576,191,2025-08-21,1,180.09
7577,94,2025-07-24,1,394.33
7578,95,2025-10-02,1,226.67
7579,121,2025-08-09,2,347.38
7580,96,2025-07-28,3,330.84
7581,96,2025-06-26,3,330.84
7582,139,2025-07-10,1,69.19
7583,189,2025-09-26,3,616.2
7584,105,2025-11-07,1,56.93
7585,103,2025-06-09,1,195.12
7586,89,2025-11-14,6,441.06
7587,38,2025-10-29,5,1683.45
7588,193,2025-07-31,6,1434.9
7589,173,2025-09-24,2,311.84
7590,93,2025-08-07,9,866.97
7591,23,2025-10-28,2,180.82
7592,36,2025-10-27,1,90.27
7593,92,2025-07-04,3,1332.12
7594,116,2025-08-09,4,1449.28
7595,175,2025-10-29,1,88.79
7596,11,2025-06-01,1,258.56
7597,161,2025-08-02,1,195.82
7598,88,2025-07-11,2,99.7
7599,191,2025-06-04,1,180.09
7600,147,2025-07-11,1,292.72
7601,53,2025-09-09,5,411.65
7602,102,2025-06-08,1,311.88
7603,108,2025-11-04,9,1381.05
7604,129,2025-07-23,2,455.88
7605,134,2025-06-19,1,250.77
7606,2,2025-10-26,1,45.83
7607,141,2025-06-23,3,572.01
7608,43,2025-10-07,4,594.52
7609,176,2025-07-01,3,831.18
7610,86,2025-09-23,2,19.16
7611,84,2025-06-03,3,962.31
7612,96,2025-08-23,2,220.56
7613,102,2025-09-09,2,623.76
7614,101,2025-07-30,1,67.75
7615,90,2025-08-21,4,1483.8
7616,177,2025-07-18,4,549.8
7617,28,2025-07-08,1,198.18
7618,165,2025-07-26,1,259.52
7619,178,2025-09-16,6,113.7
7620,49,2025-07-03,3,1075.5
7621,130,2025-11-13,7,1751.4
7622,127,2025-10-01,1,88.68
7623,19,2025-11-07,5,758.15
7624,79,2025-06-23,1,133.94
7625,104,2025-08-21,1,235.79
7626,54,2025-10-10,2,151.3
7627,25,2025-09-18,9,1073.52
7628,49,2025-07-28,1,358.5
7629,8,2025-08-01,1,326.57
7630,54,2025-06-10,1,75.65
7631,199,2025-10-05,3,582.48
7632,18,2025-10-27,1,409.38
7633,31,2025-11-13,2,185.42
7634,92,2025-07-04,3,1332.12
7635,3,2025-07-23,3,349.71
7636,77,2025-08-17,1,446.56
7637,96,2025-09-25,1,110.28
7638,110,2025-08-30,2,182.02
7639,123,2025-09-01,3,818.91
7640,152,2025-10-13,1,280.26
7641,126,2025-11-03,16,2193.6
7642,128,2025-09-02,1,157.92
7643,8,2025-08-18,1,326.57
7644,122,2025-11-06,8,863.76
7645,99,2025-06-30,4,1707.92
7646,198,2025-07-06,1,62.2
7647,177,2025-09-29,2,274.9
7648,90,2025-05-29,8,2967.6
7649,176,2025-09-27,2,554.12
7650,7,2025-08-10,1,241.11
7651,125,2025-07-09,4,1076.96
7652,23,2025-09-07,1,90.41
7653,140,2025-09-01,1,260.68
7654,63,2025-06-09,3,611.61
7655,184,2025-09-13,2,134.68
7656,25,2025-09-30,1,119.28
7657,192,2025-10-01,1,18.7
7658,155,2025-07-30,12,3246.72
7659,9,2025-07-30,1,55.28
7660,142,2025-08-22,4,103.96
7661,116,2025-10-22,1,362.32
7662,106,2025-06-08,1,241.25
7663,176,2025-11-13,1,277.06
7664,173,2025-08-20,4,623.68
7665,130,2025-11-17,2,500.4
7666,129,2025-09-28,1,227.94
7667,71,2025-07-26,3,189.96
7668,100,2025-09-24,4,926.04
7669,138,2025-09-26,3,447.63
7670,13,2025-05-31,1,458.58
7671,31,2025-09-11,3,278.13
7672,126,2025-09-07,1,137.1
7673,116,2025-10-26,1,362.32
7674,42,2025-11-10,1,413.99
7675,154,2025-10-07,1,234.24
7676,29,2025-07-11,3,681.27
7677,20,2025-07-12,1,374.47
7678,125,2025-07-04,1,269.24
7679,100,2025-10-31,4,926.04
7680,168,2025-09-04,7,1920.03
7681,198,2025-08-03,1,62.2
7682,78,2025-10-02,1,272.68
7683,88,2025-10-07,6,299.1
7684,150,2025-06-30,5,382.6
7685,59,2025-09-13,3,144.99
7686,180,2025-07-13,8,2787.28
7687,30,2025-06-16,1,390.75
7688,36,2025-07-29,1,90.27
7689,155,2025-07-13,2,541.12
7690,113,2025-08-27,2,221.36
7691,179,2025-10-21,1,390.58
7692,182,2025-11-09,3,1059.39
7693,178,2025-10-09,1,18.95
7694,140,2025-06-28,1,260.68
7695,122,2025-09-04,1,107.97
7696,112,2025-09-22,2,414.58
7697,109,2025-07-19,1,116.91
7698,23,2025-10-06,1,90.41
7699,171,2025-05-30,1,234.36
7700,103,2025-08-16,2,390.24
7701,63,2025-06-19,7,1427.09
7702,36,2025-08-25,1,90.27
7703,42,2025-10-16,1,413.99
7704,48,2025-08-28,3,223.86
7705,115,2025-08-23,3,160.17
7706,140,2025-08-17,1,260.68
7707,68,2025-08-14,1,247.09
7708,169,2025-10-04,1,210.77
7709,106,2025-06-08,1,241.25
7710,11,2025-07-28,1,258.56
7711,38,2025-10-03,1,336.69
7712,192,2025-09-28,3,56.1
7713,3,2025-10-10,1,116.57
7714,131,2025-06-24,4,472.84
7715,29,2025-10-20,2,454.18
7716,69,2025-11-04,3,687.03
7717,3,2025-07-30,1,116.57
7718,36,2025-05-27,1,90.27
7719,63,2025-08-16,5,1019.35
7720,55,2025-10-25,1,378.3
7721,122,2025-08-03,1,107.97
7722,55,2025-05-27,1,378.3
7723,100,2025-06-13,2,463.02
7724,161,2025-09-07,2,391.64
7725,19,2025-09-30,1,151.63
7726,33,2025-07-22,5,2144.85
7727,38,2025-11-04,8,2693.52
7728,18,2025-07-31,1,409.38
7729,19,2025-06-05,2,303.26
7730,64,2025-09-04,2,55.34
7731,106,2025-10-23,5,1206.25
7732,93,2025-07-21,8,770.64
7733,68,2025-09-28,1,247.09
7734,193,2025-09-15,1,239.15
7735,83,2025-07-07,4,571.84
7736,8,2025-08-31,1,326.57
7737,186,2025-07-14,8,1980.64
7738,101,2025-09-21,1,67.75
7739,58,2025-08-31,4,620.72
7740,33,2025-09-17,1,428.97
7741,131,2025-06-17,6,709.26
7742,166,2025-07-11,6,1646.04
7743,163,2025-07-30,1,281.77
7744,154,2025-10-30,2,468.48
7745,128,2025-08-31,4,631.68
7746,111,2025-08-07,2,795.96
7747,107,2025-07-13,1,217.28
7748,22,2025-09-16,3,707.13
7749,199,2025-08-06,1,194.16
7750,165,2025-06-05,1,259.52
7751,72,2025-10-07,1,451.04
7752,119,2025-11-09,4,705.68
7753,88,2025-08-09,1,49.85
7754,138,2025-08-25,2,298.42
7755,79,2025-06-25,5,669.7
7756,121,2025-11-04,3,521.07
7757,99,2025-09-16,4,1707.92
7758,177,2025-10-23,2,274.9
7759,144,2025-09-26,7,2439.64
7760,155,2025-08-04,2,541.12
7761,147,2025-05-24,1,292.72
7762,87,2025-07-02,1,20.97
7763,126,2025-09-07,11,1508.1
7764,137,2025-10-11,2,174.24
7765,162,2025-09-30,1,392.95
7766,162,2025-09-13,1,392.95
7767,70,2025-08-02,6,1364.4
7768,153,2025-06-07,2,580.1
7769,81,2025-06-21,7,2261.77
7770,83,2025-09-29,7,1000.72
7771,145,2025-07-06,1,212.65
7772,79,2025-10-11,1,133.94
7773,86,2025-05-27,2,19.16
7774,106,2025-10-11,1,241.25
7775,154,2025-08-14,1,234.24
7776,169,2025-09-18,1,210.77
7777,157,2025-07-12,6,2341.74
7778,36,2025-07-21,4,361.08
7779,177,2025-08-01,1,137.45
7780,176,2025-08-10,3,831.18
7781,183,2025-10-14,2,402.04
7782,83,2025-07-28,1,142.96
7783,119,2025-07-04,2,352.84
7784,45,2025-07-01,1,38.76
7785,186,2025-09-09,6,1485.48
7786,164,2025-06-05,1,217.61
7787,154,2025-06-13,4,936.96
7788,87,2025-06-08,1,20.97
7789,166,2025-11-04,7,1920.38
7790,96,2025-09-08,1,110.28
7791,124,2025-08-16,3,172.74
7792,146,2025-07-22,1,67.35
7793,88,2025-07-24,1,49.85
7794,156,2025-07-17,1,147.35
7795,32,2025-10-14,10,2840.9
7796,141,2025-09-21,12,2288.04
7797,1,2025-09-01,1,58.49
7798,66,2025-09-09,7,1787.8
7799,117,2025-08-23,8,1917.28
7800,141,2025-10-17,2,381.34
7801,71,2025-07-30,2,126.64
7802,108,2025-08-20,1,153.45
7803,14,2025-11-13,17,2076.04
7804,161,2025-07-15,12,2349.84
7805,153,2025-05-29,1,290.05
7806,112,2025-05-28,1,207.29
7807,31,2025-06-03,1,92.71
7808,32,2025-06-01,1,284.09
7809,14,2025-06-25,1,122.12
7810,18,2025-05-30,1,409.38
7811,141,2025-07-30,2,381.34
7812,33,2025-07-30,4,1715.88
7813,191,2025-10-15,3,540.27
7814,53,2025-08-26,1,82.33
7815,170,2025-06-14,2,72.5
7816,3,2025-06-09,1,116.57
7817,160,2025-11-15,5,1581.95
7818,73,2025-08-21,1,249.18
7819,60,2025-06-12,1,416.3
7820,155,2025-11-03,3,811.68
7821,69,2025-07-19,7,1603.07
7822,91,2025-08-16,5,1822.05
7823,39,2025-06-30,1,325.6
7824,150,2025-08-24,1,76.52
7825,57,2025-10-11,1,430.39
7826,99,2025-05-26,1,426.98
7827,158,2025-06-02,1,396.76
7828,42,2025-10-29,1,413.99
7829,190,2025-06-10,2,203.18
7830,70,2025-10-08,4,909.6
7831,32,2025-07-12,1,284.09
7832,105,2025-08-08,1,56.93
7833,118,2025-10-28,2,800.68
7834,45,2025-08-07,7,271.32
7835,72,2025-10-30,1,451.04
7836,62,2025-08-17,3,196.86
7837,112,2025-10-01,2,414.58
7838,154,2025-06-12,5,1171.2
7839,115,2025-06-28,1,53.39
7840,26,2025-07-10,5,1777.75
7841,105,2025-08-28,3,170.79
7842,114,2025-09-20,1,192.4
7843,99,2025-09-05,5,2134.9
7844,193,2025-06-28,1,239.15
7845,139,2025-10-17,4,276.76
7846,53,2025-10-13,6,493.98
7847,126,2025-09-17,1,137.1
7848,135,2025-07-17,1,10.59
7849,6,2025-10-27,2,544.7
7850,158,2025-07-10,1,396.76
7851,114,2025-11-06,4,769.6
7852,96,2025-05-27,1,110.28
7853,20,2025-07-18,2,748.94
7854,179,2025-10-24,3,1171.74
7855,44,2025-09-03,4,71.52
7856,54,2025-08-04,1,75.65
7857,91,2025-09-10,1,364.41
7858,64,2025-10-26,3,83.01
7859,60,2025-09-30,1,416.3
7860,121,2025-08-25,9,1563.21
7861,176,2025-10-22,8,2216.48
7862,63,2025-07-23,3,611.61
7863,17,2025-07-20,1,220.19
7864,6,2025-06-08,1,272.35
7865,89,2025-10-25,1,73.51
7866,6,2025-09-20,2,544.7
7867,186,2025-06-07,1,247.58
7868,109,2025-09-10,1,116.91
7869,66,2025-09-04,1,255.4
7870,69,2025-08-11,1,229.01
7871,67,2025-07-19,1,67.21
7872,44,2025-06-05,1,17.88
7873,150,2025-06-23,3,229.56
7874,154,2025-09-10,2,468.48
7875,51,2025-10-04,5,1044.7
7876,98,2025-11-12,2,29.44
7877,195,2025-07-12,1,42.98
7878,182,2025-11-13,11,3884.43
7879,24,2025-07-24,2,565.78
7880,142,2025-09-22,1,25.99
7881,21,2025-10-19,2,85.82
7882,66,2025-07-31,1,255.4
7883,76,2025-09-12,1,82.27
7884,112,2025-06-24,1,207.29
7885,48,2025-06-01,1,74.62
7886,80,2025-10-11,1,93.07
7887,18,2025-11-18,1,409.38
7888,24,2025-09-13,2,565.78
7889,147,2025-10-09,3,878.16
7890,190,2025-07-07,1,101.59
7891,141,2025-08-11,1,190.67
7892,109,2025-09-12,6,701.46
7893,61,2025-10-28,1,306.55
7894,51,2025-09-23,2,417.88
7895,20,2025-10-02,1,374.47
7896,26,2025-09-19,1,355.55
7897,46,2025-08-12,2,846.64
7898,200,2025-09-10,1,23.22
7899,195,2025-06-02,1,42.98
7900,46,2025-09-08,1,423.32
7901,48,2025-08-14,1,74.62
7902,3,2025-07-31,1,116.57
7903,44,2025-08-02,4,71.52
7904,132,2025-06-04,5,728.9
7905,129,2025-07-15,2,455.88
7906,15,2025-06-01,1,119.75
7907,43,2025-08-27,1,148.63
7908,40,2025-08-13,5,1094.05
7909,62,2025-09-03,5,328.1
7910,95,2025-09-20,2,453.34
7911,72,2025-11-13,2,902.08
7912,117,2025-11-16,1,239.66
7913,29,2025-10-16,3,681.27
7914,42,2025-07-05,3,1241.97
7915,194,2025-10-13,1,325.2
7916,97,2025-06-14,1,145.43
7917,74,2025-10-28,1,209.47
7918,126,2025-10-11,3,411.3
7919,102,2025-06-27,2,623.76
7920,186,2025-07-18,1,247.58
7921,135,2025-05-31,1,10.59
7922,166,2025-11-08,12,3292.08
7923,91,2025-08-10,4,1457.64
7924,148,2025-07-29,3,151.14
7925,192,2025-07-18,1,18.7
7926,65,2025-07-05,2,537.1
7927,105,2025-10-09,1,56.93
7928,128,2025-05-28,1,157.92
7929,10,2025-10-14,1,286.27
7930,154,2025-10-12,15,3513.6
7931,77,2025-07-15,1,446.56
7932,106,2025-08-23,1,241.25
7933,77,2025-08-16,1,446.56
7934,81,2025-09-01,2,646.22
7935,193,2025-07-22,1,239.15
7936,112,2025-07-24,4,829.16
7937,193,2025-06-08,1,239.15
7938,152,2025-10-08,4,1121.04
7939,192,2025-08-25,1,18.7
7940,78,2025-06-27,1,272.68
7941,37,2025-08-11,1,82.14
7942,59,2025-07-10,7,338.31
7943,65,2025-06-30,2,537.1
7944,120,2025-06-13,3,799.65
7945,96,2025-05-27,6,661.68
7946,119,2025-11-14,1,176.42
7947,14,2025-11-18,1,122.12
7948,38,2025-09-27,6,2020.14
7949,26,2025-10-19,1,355.55
7950,14,2025-08-23,1,122.12
7951,99,2025-09-23,6,2561.88
7952,111,2025-08-13,1,397.98
7953,76,2025-07-16,1,82.27
7954,132,2025-06-28,2,291.56
7955,11,2025-08-20,8,2068.48
7956,123,2025-09-17,1,272.97
7957,85,2025-09-25,1,293.4
7958,130,2025-08-05,1,250.2
7959,26,2025-05-30,1,355.55
7960,183,2025-10-28,2,402.04
7961,16,2025-08-20,1,389.87
7962,56,2025-07-17,2,515.12
7963,96,2025-09-02,1,110.28
7964,104,2025-10-06,1,235.79
7965,157,2025-06-02,1,390.29
7966,160,2025-09-29,1,316.39
7967,95,2025-10-17,1,226.67
7968,133,2025-06-09,2,78.82
7969,113,2025-07-10,4,442.72
7970,111,2025-07-31,4,1591.92
7971,10,2025-10-20,3,858.81
7972,141,2025-07-16,3,572.01
7973,145,2025-07-26,2,425.3
7974,40,2025-07-10,8,1750.48
7975,97,2025-10-28,1,145.43
7976,183,2025-11-17,2,402.04
7977,185,2025-08-22,3,860.13
7978,37,2025-10-14,1,82.14
7979,51,2025-05-29,1,208.94
7980,99,2025-07-01,1,426.98
7981,57,2025-07-17,1,430.39
7982,78,2025-09-16,1,272.68
7983,35,2025-10-26,1,246.18
7984,146,2025-09-09,1,67.35
7985,39,2025-07-15,1,325.6
7986,146,2025-07-17,1,67.35
7987,54,2025-07-05,1,75.65
7988,17,2025-08-06,1,220.19
7989,10,2025-09-19,1,286.27
7990,124,2025-06-22,4,230.32
7991,57,2025-09-30,1,430.39
7992,43,2025-09-04,7,1040.41
7993,127,2025-08-13,1,88.68
7994,172,2025-06-16,1,390.8
7995,88,2025-09-14,2,99.7
7996,96,2025-09-27,5,551.4
7997,67,2025-07-28,2,134.42
7998,141,2025-07-15,6,1144.02
7999,190,2025-05-23,1,101.59
8000,171,2025-06-10,1,234.36
8001,40,2025-11-08,4,875.24
8002,184,2025-07-27,2,134.68
8003,175,2025-06-01,1,88.79
8004,153,2025-06-29,4,1160.2
8005,63,2025-06-04,1,203.87
8006,6,2025-10-19,1,272.35
8007,70,2025-11-02,1,227.4
8008,131,2025-09-06,1,118.21
8009,186,2025-11-07,21,5199.18
8010,14,2025-06-11,9,1099.08
8011,77,2025-10-07,4,1786.24
8012,66,2025-10-15,1,255.4
8013,38,2025-09-06,2,673.38
8014,57,2025-10-23,6,2582.34
8015,64,2025-10-04,1,27.67
8016,40,2025-10-11,7,1531.67
8017,179,2025-09-30,2,781.16
8018,93,2025-08-04,1,96.33
8019,103,2025-07-07,1,195.12
8020,85,2025-10-10,1,293.4
8021,63,2025-08-15,1,203.87
8022,124,2025-10-12,8,460.64
8023,170,2025-10-10,1,36.25
8024,81,2025-10-14,7,2261.77
8025,15,2025-08-04,1,119.75
8026,111,2025-06-27,1,397.98
8027,122,2025-09-02,11,1187.67
8028,86,2025-08-21,8,76.64
8029,31,2025-10-16,1,92.71
8030,125,2025-07-20,6,1615.44
8031,126,2025-07-15,7,959.7
8032,102,2025-11-09,3,935.64
8033,104,2025-09-10,1,235.79
8034,61,2025-10-04,1,306.55
8035,157,2025-07-27,4,1561.16
8036,87,2025-07-18,1,20.97
8037,84,2025-11-14,4,1283.08
8038,22,2025-10-13,1,235.71
8039,22,2025-06-14,4,942.84
8040,3,2025-06-16,1,116.57
8041,110,2025-11-17,3,273.03
8042,24,2025-06-28,8,2263.12
8043,179,2025-10-30,3,1171.74
8044,14,2025-05-25,1,122.12
8045,46,2025-07-24,1,423.32
8046,75,2025-11-07,18,7493.76
8047,94,2025-08-12,3,1182.99
8048,180,2025-09-08,1,348.41
8049,147,2025-06-15,1,292.72
8050,43,2025-07-06,6,891.78
8051,85,2025-10-07,1,293.4
8052,150,2025-10-07,1,76.52
8053,11,2025-10-20,2,517.12
8054,50,2025-05-24,4,173.72
8055,101,2025-10-08,5,338.75
8056,126,2025-07-03,1,137.1
8057,152,2025-09-22,1,280.26
8058,135,2025-08-23,1,10.59
8059,157,2025-06-05,1,390.29
8060,17,2025-09-13,1,220.19
8061,67,2025-08-30,1,67.21
8062,199,2025-11-04,5,970.8
8063,25,2025-08-08,2,238.56
8064,58,2025-08-04,3,465.54
8065,9,2025-08-29,1,55.28
8066,87,2025-10-03,3,62.91
8067,178,2025-06-26,1,18.95
8068,116,2025-10-26,1,362.32
8069,131,2025-07-02,1,118.21
8070,168,2025-10-14,3,822.87
8071,103,2025-08-27,1,195.12
8072,61,2025-11-14,7,2145.85
8073,80,2025-08-16,3,279.21
8074,54,2025-06-17,1,75.65
8075,39,2025-06-30,3,976.8
8076,10,2025-09-25,1,286.27
8077,151,2025-10-25,6,1656.66
8078,38,2025-09-21,1,336.69
8079,115,2025-11-12,1,53.39
8080,186,2025-09-14,1,247.58
8081,198,2025-06-28,1,62.2
8082,82,2025-09-02,2,840.64
8083,184,2025-09-14,1,67.34
8084,105,2025-08-03,1,56.93
8085,165,2025-07-02,3,778.56
8086,172,2025-06-21,2,781.6
8087,151,2025-10-15,1,276.11
8088,182,2025-10-30,1,353.13
8089,122,2025-07-12,3,323.91
8090,94,2025-09-23,1,394.33
8091,50,2025-11-03,1,43.43
8092,13,2025-08-23,1,458.58
8093,65,2025-10-12,1,268.55
8094,128,2025-06-05,1,157.92
8095,102,2025-07-14,4,1247.52
8096,83,2025-07-15,1,142.96
8097,84,2025-09-04,4,1283.08
8098,182,2025-09-19,1,353.13
8099,81,2025-07-11,9,2907.99
8100,193,2025-11-11,3,717.45
8101,180,2025-10-21,1,348.41
8102,43,2025-06-11,9,1337.67
8103,107,2025-09-28,1,217.28
8104,86,2025-09-01,1,9.58
8105,36,2025-08-16,1,90.27
8106,155,2025-07-08,2,541.12
8107,72,2025-05-27,7,3157.28
8108,185,2025-10-10,1,286.71
8109,10,2025-06-27,4,1145.08
8110,162,2025-07-31,1,392.95
8111,88,2025-08-11,4,199.4
8112,96,2025-10-16,1,110.28
8113,27,2025-11-02,2,153.24
8114,129,2025-10-24,1,227.94
8115,38,2025-10-16,1,336.69
8116,169,2025-07-16,5,1053.85
8117,191,2025-06-29,2,360.18
8118,136,2025-10-10,1,239.86
8119,136,2025-07-29,15,3597.9
8120,157,2025-09-08,7,2732.03
8121,51,2025-10-02,1,208.94
8122,188,2025-10-09,4,636.08
8123,117,2025-09-22,9,2156.94
8124,152,2025-09-26,2,560.52
8125,138,2025-09-05,17,2536.57
8126,117,2025-08-19,1,239.66
8127,86,2025-09-18,1,9.58
8128,151,2025-08-30,2,552.22
8129,17,2025-06-16,1,220.19
8130,107,2025-08-18,7,1520.96
8131,156,2025-07-13,2,294.7
8132,81,2025-07-07,5,1615.55
8133,58,2025-08-05,1,155.18
8134,77,2025-10-21,6,2679.36
8135,10,2025-06-01,5,1431.35
8136,172,2025-08-06,7,2735.6
8137,66,2025-07-31,1,255.4
8138,2,2025-11-17,3,137.49
8139,11,2025-10-15,1,258.56
8140,116,2025-09-05,1,362.32
8141,1,2025-11-09,2,116.98
8142,20,2025-09-21,4,1497.88
8143,71,2025-08-28,2,126.64
8144,140,2025-10-29,8,2085.44
8145,5,2025-06-26,2,514.78
8146,188,2025-10-27,4,636.08
8147,164,2025-08-26,4,870.44
8148,197,2025-10-25,2,554.1
8149,14,2025-06-20,2,244.24
8150,149,2025-10-15,1,352.67
8151,170,2025-05-26,2,72.5
8152,200,2025-09-28,1,23.22
8153,61,2025-11-15,11,3372.05
8154,100,2025-08-22,2,463.02
8155,85,2025-08-21,1,293.4
8156,168,2025-10-22,1,274.29
8157,176,2025-11-01,2,554.12
8158,85,2025-08-17,3,880.2
8159,123,2025-06-17,1,272.97
8160,34,2025-06-18,8,1280.08
8161,188,2025-10-26,1,159.02
8162,169,2025-10-01,1,210.77
8163,66,2025-11-12,2,510.8
8164,110,2025-06-12,1,91.01
8165,42,2025-07-18,1,413.99
8166,196,2025-05-27,8,1842.32
8167,80,2025-06-05,18,1675.26
8168,178,2025-08-21,2,37.9
8169,18,2025-11-17,1,409.38
8170,40,2025-08-26,6,1312.86
8171,1,2025-10-15,9,526.41
8172,17,2025-05-27,4,880.76
8173,195,2025-08-23,8,343.84
8174,46,2025-07-14,1,423.32
8175,116,2025-10-08,1,362.32
8176,129,2025-07-20,4,911.76
8177,200,2025-06-17,2,46.44
8178,131,2025-10-15,1,118.21
8179,172,2025-11-04,4,1563.2
8180,22,2025-11-18,1,235.71
8181,24,2025-08-28,1,282.89
8182,100,2025-10-13,4,926.04
8183,140,2025-06-10,8,2085.44
8184,186,2025-10-16,1,247.58
8185,159,2025-06-12,4,210.56
8186,197,2025-11-05,1,277.05
8187,17,2025-06-04,1,220.19
8188,88,2025-07-24,1,49.85
8189,177,2025-11-07,3,412.35
8190,123,2025-11-07,21,5732.37
8191,194,2025-09-28,2,650.4
8192,8,2025-08-13,1,326.57
8193,100,2025-08-06,4,926.04
8194,111,2025-05-26,1,397.98
8195,132,2025-07-31,4,583.12
8196,104,2025-05-28,1,235.79
8197,49,2025-11-12,4,1434.0
8198,124,2025-08-10,4,230.32
8199,192,2025-09-17,3,56.1
8200,191,2025-06-17,1,180.09
8201,169,2025-05-24,8,1686.16
8202,200,2025-05-28,2,46.44
8203,198,2025-06-23,1,62.2
8204,83,2025-09-17,3,428.88
8205,51,2025-06-02,6,1253.64
8206,10,2025-07-18,1,286.27
8207,1,2025-08-04,2,116.98
8208,5,2025-08-07,13,3346.07
8209,96,2025-09-11,3,330.84
8210,107,2025-08-05,4,869.12
8211,2,2025-08-09,10,458.3
8212,119,2025-07-16,1,176.42
8213,25,2025-09-15,2,238.56
8214,144,2025-07-28,4,1394.08
8215,152,2025-06-10,1,280.26
8216,127,2025-08-16,2,177.36
8217,142,2025-11-18,5,129.95
8218,88,2025-10-18,1,49.85
8219,9,2025-09-23,4,221.12
8220,164,2025-06-10,1,217.61
8221,80,2025-08-25,2,186.14
8222,109,2025-06-26,1,116.91
8223,28,2025-09-18,1,198.18
8224,77,2025-08-10,3,1339.68
8225,36,2025-06-21,3,270.81
8226,98,2025-07-24,21,309.12
8227,72,2025-09-07,1,451.04
8228,106,2025-06-29,11,2653.75
8229,136,2025-07-30,1,239.86
8230,128,2025-10-24,1,157.92
8231,77,2025-07-14,1,446.56
8232,7,2025-06-13,11,2652.21
8233,84,2025-10-25,1,320.77
8234,24,2025-07-18,6,1697.34
8235,135,2025-10-28,2,21.18
8236,26,2025-06-28,1,355.55
8237,25,2025-06-18,11,1312.08
8238,197,2025-11-05,1,277.05
8239,32,2025-10-23,1,284.09
8240,55,2025-06-27,2,756.6
8241,21,2025-08-20,1,42.91
8242,71,2025-11-04,1,63.32
8243,195,2025-06-01,2,85.96
8244,139,2025-09-20,7,484.33
8245,21,2025-08-18,5,214.55
8246,141,2025-10-29,8,1525.36
8247,177,2025-07-12,2,274.9
8248,142,2025-06-13,3,77.97
8249,26,2025-06-28,6,2133.3
8250,193,2025-07-14,8,1913.2
8251,80,2025-09-24,7,651.49
8252,108,2025-07-23,1,153.45
8253,86,2025-11-03,1,9.58
8254,14,2025-08-20,1,122.12
8255,25,2025-10-05,8,954.24
8256,151,2025-08-10,1,276.11
8257,123,2025-08-13,1,272.97
8258,93,2025-09-25,1,96.33
8259,28,2025-08-06,1,198.18
8260,152,2025-07-13,8,2242.08
8261,64,2025-10-17,1,27.67
8262,44,2025-10-11,1,17.88
8263,146,2025-06-03,3,202.05
8264,27,2025-05-27,2,153.24
8265,5,2025-07-12,1,257.39
8266,187,2025-09-10,3,905.43
8267,44,2025-09-01,4,71.52
8268,175,2025-07-04,2,177.58
8269,105,2025-08-14,1,56.93
8270,134,2025-10-28,6,1504.62
8271,148,2025-09-25,4,201.52
8272,199,2025-08-01,5,970.8
8273,127,2025-08-18,2,177.36
8274,16,2025-08-28,1,389.87
8275,157,2025-08-02,3,1170.87
8276,50,2025-09-10,5,217.15
8277,75,2025-09-24,1,416.32
8278,104,2025-08-26,10,2357.9
8279,106,2025-07-03,7,1688.75
8280,74,2025-09-04,1,209.47
8281,158,2025-10-31,5,1983.8
8282,32,2025-10-07,3,852.27
8283,66,2025-07-17,3,766.2
8284,128,2025-09-22,1,157.92
8285,30,2025-09-08,1,390.75
8286,49,2025-07-29,4,1434.0
8287,177,2025-10-27,1,137.45
8288,48,2025-07-05,5,373.1
8289,149,2025-07-01,1,352.67
8290,172,2025-10-10,1,390.8
8291,183,2025-11-18,1,201.02
8292,64,2025-07-02,4,110.68
8293,188,2025-08-02,1,159.02
8294,102,2025-09-29,1,311.88
8295,56,2025-05-30,1,257.56
8296,29,2025-07-06,2,454.18
8297,167,2025-10-07,1,17.01
8298,29,2025-07-05,5,1135.45
8299,4,2025-07-09,1,137.9
8300,88,2025-09-17,1,49.85
8301,37,2025-08-14,1,82.14
